Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,Profit Margin,Customer Segment,Stock Item,Color,City,State Province,Customer
191202,108577,127,1,204,2015-11-20,11/21/2015,143,58957,DBA joke mug - mind if I join you? (White),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,DBA joke mug - mind if I join you? (White),White,Point Roberts,Washington,"Tailspin Toys (Point Roberts, WA)"
191526,109124,69,1,169,2015-11-23,11/24/2015,158,59059,Developer joke mug - old C developers never die (Black),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,Developer joke mug - old C developers never die (Black),Black,Lytle Creek,California,"Tailspin Toys (Lytle Creek, CA)"
192677,72803,131,1,178,2015-11-30,12/1/2015,152,59409,Developer joke mug - understanding recursion requires understanding recursion (White),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,Developer joke mug - understanding recursion requires understanding recursion (White),White,Kwethluk,Alaska,"Tailspin Toys (Kwethluk, AK)"
193827,66011,180,1,164,2015-12-04,12/5/2015,150,59771,IT joke mug - hardware: part of the computer that can be kicked (White),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,IT joke mug - hardware: part of the computer that can be kicked (White),White,Caselton,Nevada,"Tailspin Toys (Caselton, NV)"
195867,72760,23,1,197,2015-12-16,12/17/2015,19,60406,DBA joke mug - it depends (Black),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,DBA joke mug - it depends (Black),Black,Ikatan,Alaska,"Tailspin Toys (Ikatan, AK)"
195902,110491,98,1,198,2015-12-16,12/17/2015,151,60417,DBA joke mug - it depends (White),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,DBA joke mug - it depends (White),White,El Centro,California,"Tailspin Toys (El Centro, CA)"
196420,107878,20,1,191,2015-12-18,12/19/2015,143,60569,DBA joke mug - two types of DBAs (Black),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,DBA joke mug - two types of DBAs (Black),Black,College Place,Washington,"Tailspin Toys (College Place, WA)"
196616,72782,142,1,188,2015-12-21,12/22/2015,143,60633,Developer joke mug - that's a hardware problem (White),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,Developer joke mug - that's a hardware problem (White),White,King Cove,Alaska,"Tailspin Toys (King Cove, AK)"
197332,108678,201,1,201,2015-12-24,12/25/2015,151,60858,DBA joke mug - daaaaaa-ta (Black),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,DBA joke mug - daaaaaa-ta (Black),Black,Skyway,Washington,"Tailspin Toys (Skyway, WA)"
198361,112863,52,1,170,2015-12-30,12/31/2015,152,61183,Developer joke mug - old C developers never die (White),Each,4,13.0,15,52.0,7.8,34.0,59.8,4,0,11,0.5685618729096991,Standard,Developer joke mug - old C developers never die (White),White,Idria,California,"Tailspin Toys (Idria, CA)"
177098,108636,56,1,182,2015-09-11,9/12/2015,129,54611,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Royal City,Washington,"Tailspin Toys (Royal City, WA)"
177789,109132,197,1,181,2015-09-15,9/16/2015,129,54829,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Magalia,California,"Tailspin Toys (Magalia, CA)"
178982,108743,48,1,189,2015-09-21,9/22/2015,154,55196,Developer joke mug - Oct 31 = Dec 25 (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Trentwood,Washington,"Tailspin Toys (Trentwood, WA)"
179424,109124,69,1,181,2015-09-23,9/24/2015,143,55335,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Lytle Creek,California,"Tailspin Toys (Lytle Creek, CA)"
180286,107878,20,1,163,2015-09-28,9/29/2015,154,55596,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,College Place,Washington,"Tailspin Toys (College Place, WA)"
180400,108171,186,1,194,2015-09-28,9/29/2015,151,55633,DBA joke mug - SELECT caffeine FROM mug (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,DBA joke mug - SELECT caffeine FROM mug (White),White,Placer,Oregon,"Tailspin Toys (Placer, OR)"
180707,109124,69,1,184,2015-09-29,9/30/2015,152,55730,Developer joke mug - when your hammer is C++ (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - when your hammer is C++ (White),White,Lytle Creek,California,"Tailspin Toys (Lytle Creek, CA)"
181730,112291,30,1,190,2015-10-05,10/6/2015,154,56044,Developer joke mug - Oct 31 = Dec 25 (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - Oct 31 = Dec 25 (White),White,Koontzville,Washington,"Tailspin Toys (Koontzville, WA)"
184459,112350,176,1,182,2015-10-19,10/20/2015,155,56874,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Malott,Washington,"Tailspin Toys (Malott, WA)"
185862,112863,52,1,187,2015-10-24,10/25/2015,151,57302,Developer joke mug - that's a hardware problem (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - that's a hardware problem (Black),Black,Idria,California,"Tailspin Toys (Idria, CA)"
186845,107492,109,1,175,2015-10-30,10/31/2015,151,57611,Developer joke mug - there are 10 types of people in the world (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - there are 10 types of people in the world (Black),Black,South Laguna,California,"Tailspin Toys (South Laguna, CA)"
188907,112965,47,1,203,2015-11-10,11/11/2015,155,58246,DBA joke mug - mind if I join you? (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,DBA joke mug - mind if I join you? (Black),Black,Lake Hughes,California,"Tailspin Toys (Lake Hughes, CA)"
189327,108743,48,1,200,2015-11-11,11/12/2015,154,58376,DBA joke mug - you might be a DBA if (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,DBA joke mug - you might be a DBA if (White),White,Trentwood,Washington,"Tailspin Toys (Trentwood, WA)"
189363,72808,19,1,183,2015-11-11,11/12/2015,152,58387,Developer joke mug - when your hammer is C++ (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - when your hammer is C++ (Black),Black,Lemeta,Alaska,"Tailspin Toys (Lemeta, AK)"
191139,112350,176,1,173,2015-11-20,11/21/2015,158,58938,Developer joke mug - a foo walks into a bar (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - a foo walks into a bar (Black),Black,Malott,Washington,"Tailspin Toys (Malott, WA)"
192166,107878,20,1,188,2015-11-25,11/26/2015,143,59245,Developer joke mug - that's a hardware problem (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - that's a hardware problem (White),White,College Place,Washington,"Tailspin Toys (College Place, WA)"
193393,109124,69,1,182,2015-12-03,12/4/2015,129,59640,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Lytle Creek,California,"Tailspin Toys (Lytle Creek, CA)"
193962,107753,44,1,189,2015-12-05,12/6/2015,155,59812,Developer joke mug - Oct 31 = Dec 25 (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Amanda Park,Washington,"Tailspin Toys (Amanda Park, WA)"
195232,109124,69,1,183,2015-12-11,12/12/2015,150,60208,Developer joke mug - when your hammer is C++ (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - when your hammer is C++ (Black),Black,Lytle Creek,California,"Tailspin Toys (Lytle Creek, CA)"
195899,110491,98,1,178,2015-12-16,12/17/2015,151,60417,Developer joke mug - understanding recursion requires understanding recursion (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - understanding recursion requires understanding recursion (White),White,El Centro,California,"Tailspin Toys (El Centro, CA)"
196575,109124,69,1,177,2015-12-21,12/22/2015,150,60622,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Lytle Creek,California,"Tailspin Toys (Lytle Creek, CA)"
198421,110541,102,1,186,2015-12-30,12/31/2015,143,61201,Developer joke mug - fun was unexpected at this time (White),Each,9,13.0,15,117.0,17.55,76.5,134.55,9,0,11,0.568561872909699,Standard,Developer joke mug - fun was unexpected at this time (White),White,Fieldbrook,California,"Tailspin Toys (Fieldbrook, CA)"
176763,112965,47,1,167,2015-09-10,9/11/2015,129,54508,IT joke mug - keyboard not found … press F1 to continue (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - keyboard not found … press F1 to continue (Black),Black,Lake Hughes,California,"Tailspin Toys (Lake Hughes, CA)"
179466,108743,48,1,186,2015-09-23,9/24/2015,155,55346,Developer joke mug - fun was unexpected at this time (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - fun was unexpected at this time (White),White,Trentwood,Washington,"Tailspin Toys (Trentwood, WA)"
179702,107878,20,1,181,2015-09-23,9/24/2015,151,55414,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,College Place,Washington,"Tailspin Toys (College Place, WA)"
179820,66109,163,1,199,2015-09-24,9/25/2015,154,55454,DBA joke mug - you might be a DBA if (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - you might be a DBA if (Black),Black,Panaca,Nevada,"Tailspin Toys (Panaca, NV)"
180020,107753,44,1,163,2015-09-25,9/26/2015,152,55517,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,Amanda Park,Washington,"Tailspin Toys (Amanda Park, WA)"
180285,107878,20,1,171,2015-09-28,9/29/2015,154,55596,Developer joke mug - this code was generated by a tool (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - this code was generated by a tool (Black),Black,College Place,Washington,"Tailspin Toys (College Place, WA)"
180544,72760,23,1,181,2015-09-29,9/30/2015,155,55680,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Ikatan,Alaska,"Tailspin Toys (Ikatan, AK)"
180679,108636,56,1,165,2015-09-29,9/30/2015,19,55721,IT joke mug - that behavior is by design (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - that behavior is by design (Black),Black,Royal City,Washington,"Tailspin Toys (Royal City, WA)"
183808,112008,25,1,166,2015-10-15,10/16/2015,143,56676,IT joke mug - that behavior is by design (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - that behavior is by design (White),White,Avenal,California,"Tailspin Toys (Avenal, CA)"
183872,108577,127,1,168,2015-10-15,10/16/2015,158,56692,IT joke mug - keyboard not found … press F1 to continue (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - keyboard not found … press F1 to continue (White),White,Point Roberts,Washington,"Tailspin Toys (Point Roberts, WA)"
184507,110600,107,1,181,2015-10-19,10/20/2015,156,56887,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Glen Avon,California,"Tailspin Toys (Glen Avon, CA)"
184608,66094,136,1,192,2015-10-19,10/20/2015,143,56913,DBA joke mug - two types of DBAs (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - two types of DBAs (White),White,Mount Montgomery,Nevada,"Tailspin Toys (Mount Montgomery, NV)"
185153,108678,201,1,188,2015-10-21,10/22/2015,152,57082,Developer joke mug - that's a hardware problem (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - that's a hardware problem (White),White,Skyway,Washington,"Tailspin Toys (Skyway, WA)"
185426,66094,136,1,184,2015-10-22,10/23/2015,152,57167,Developer joke mug - when your hammer is C++ (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - when your hammer is C++ (White),White,Mount Montgomery,Nevada,"Tailspin Toys (Mount Montgomery, NV)"
185779,112965,47,1,196,2015-10-23,10/24/2015,154,57275,DBA joke mug - I will get you in order (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - I will get you in order (White),White,Lake Hughes,California,"Tailspin Toys (Lake Hughes, CA)"
186146,115690,37,1,193,2015-10-26,10/27/2015,152,57390,DBA joke mug - SELECT caffeine FROM mug (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Kerby,Oregon,"Tailspin Toys (Kerby, OR)"
186190,109132,197,1,163,2015-10-26,10/27/2015,151,57403,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,Magalia,California,"Tailspin Toys (Magalia, CA)"
186528,110491,98,1,190,2015-10-28,10/29/2015,151,57509,Developer joke mug - Oct 31 = Dec 25 (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - Oct 31 = Dec 25 (White),White,El Centro,California,"Tailspin Toys (El Centro, CA)"
187809,108660,78,1,195,2015-11-04,11/5/2015,19,57905,DBA joke mug - I will get you in order (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - I will get you in order (Black),Black,Sekiu,Washington,"Tailspin Toys (Sekiu, WA)"
189901,112304,31,1,178,2015-11-14,11/15/2015,156,58555,Developer joke mug - understanding recursion requires understanding recursion (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - understanding recursion requires understanding recursion (White),White,Lake Stevens,Washington,"Tailspin Toys (Lake Stevens, WA)"
191530,109124,69,1,201,2015-11-23,11/24/2015,158,59059,DBA joke mug - daaaaaa-ta (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - daaaaaa-ta (Black),Black,Lytle Creek,California,"Tailspin Toys (Lytle Creek, CA)"
192215,112350,176,1,177,2015-11-25,11/26/2015,150,59259,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Malott,Washington,"Tailspin Toys (Malott, WA)"
193815,66011,180,1,189,2015-12-04,12/5/2015,156,59768,Developer joke mug - Oct 31 = Dec 25 (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Caselton,Nevada,"Tailspin Toys (Caselton, NV)"
193928,66094,136,1,191,2015-12-05,12/6/2015,129,59799,DBA joke mug - two types of DBAs (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - two types of DBAs (Black),Black,Mount Montgomery,Nevada,"Tailspin Toys (Mount Montgomery, NV)"
194265,108743,48,1,171,2015-12-08,12/9/2015,155,59908,Developer joke mug - this code was generated by a tool (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - this code was generated by a tool (Black),Black,Trentwood,Washington,"Tailspin Toys (Trentwood, WA)"
194723,108636,56,1,170,2015-12-09,12/10/2015,151,60047,Developer joke mug - old C developers never die (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - old C developers never die (White),White,Royal City,Washington,"Tailspin Toys (Royal City, WA)"
196273,110491,98,1,191,2015-12-18,12/19/2015,163,60530,DBA joke mug - two types of DBAs (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - two types of DBAs (Black),Black,El Centro,California,"Tailspin Toys (El Centro, CA)"
196476,108577,127,1,164,2015-12-18,12/19/2015,151,60587,IT joke mug - hardware: part of the computer that can be kicked (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - hardware: part of the computer that can be kicked (White),White,Point Roberts,Washington,"Tailspin Toys (Point Roberts, WA)"
196419,107878,20,1,169,2015-12-18,12/19/2015,143,60569,Developer joke mug - old C developers never die (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - old C developers never die (Black),Black,College Place,Washington,"Tailspin Toys (College Place, WA)"
196875,108743,48,1,168,2015-12-22,12/23/2015,19,60717,IT joke mug - keyboard not found … press F1 to continue (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - keyboard not found … press F1 to continue (White),White,Trentwood,Washington,"Tailspin Toys (Trentwood, WA)"
